utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ
26740,1636576658523000,-25.5113,14.7958,139.448,-23.832900000000002,-0.771608,146.054,-33.941,-0.345775,150.24200000000002,-13.724700000000002,-1.1974399999999998,141.86700000000002,-33.941,-20.642400000000002,150.24200000000002,-7.25454,-23.6524,139.89100000000002,-33.9411,-40.939,150.24200000000002,-11.7446,-29.067200000000003,119.708,-22.1906,-15.2105,151.487,-27.2331,-29.3678,159.68800000000002,-13.863499999999998,-29.931,154.149,-20.843,-18.7121,131.13,-13.863499999999998,-60.9729,154.149,-23.3307,-18.7607,101.247,-13.863499999999998,-90.8209,154.149
26741,1636576658556000,-25.610899999999997,14.790000000000001,139.511,-23.8811,-0.676805,146.152,-34.0009,-0.250603,150.318,-13.7613,-1.1030099999999998,141.987,-34.0009,-20.5472,150.318,-7.1721900000000005,-23.7508,139.996,-34.001,-40.843900000000005,150.318,-11.6113,-29.2277,119.819,-22.221700000000002,-15.089099999999998,151.659,-27.2291,-29.2206,159.909,-13.8954,-29.7822,154.421,-20.031100000000002,-18.4289,131.66500000000002,-13.8954,-60.8241,154.421,-23.3889,-18.6789,101.951,-13.8954,-90.6721,154.421
26742,1636576658589000,-25.5426,14.7912,139.25,-23.8375,-0.6352450000000001,146.14100000000002,-33.9467,-0.0769806,150.318,-13.728299999999999,-1.19351,141.965,-33.946600000000004,-20.3736,150.318,-7.167059999999999,-23.7057,140.018,-33.9467,-40.6702,150.318,-11.5071,-29.320800000000002,119.857,-22.252699999999997,-14.9596,151.892,-27.256400000000003,-28.9201,160.364,-14.079699999999999,-29.6478,154.92000000000002,-19.7533,-18.4361,132.108,-14.079699999999999,-60.6897,154.92000000000002,-23.801499999999997,-18.4774,102.51700000000001,-14.079699999999999,-90.5377,154.92000000000002
26743,1636576658619000,-25.4905,14.778200000000002,139.116,-23.8232,-0.620863,146.153,-33.9281,-0.00475769,150.334,-13.7183,-1.23697,141.972,-33.928,-20.3014,150.334,-7.18203,-23.9537,139.997,-33.9281,-40.598,150.334,-11.5235,-29.4523,119.804,-22.2546,-14.8901,152.047,-27.3371,-28.753899999999998,160.692,-14.035,-29.5649,155.18800000000002,-20.9839,-18.467,132.119,-14.035,-60.6068,155.18800000000002,-23.723,-18.637999999999998,102.417,-14.035,-90.4548,155.18800000000002
26744,1636576658652000,-25.4988,14.7884,139.302,-23.8823,-0.657439,146.307,-33.9504,0.0311859,150.565,-13.8142,-1.34606,142.05,-33.9504,-20.2654,150.565,-7.20171,-24.0249,140.05,-33.9505,-40.5621,150.565,-11.624500000000001,-29.371699999999997,119.83399999999999,-22.331899999999997,-14.8984,152.277,-27.3756,-28.688299999999998,161.035,-14.187299999999999,-29.5904,155.458,-22.5485,-18.5364,132.151,-14.187299999999999,-60.6323,155.458,-23.537100000000002,-18.6798,102.381,-14.187299999999999,-90.4803,155.458
26745,1636576658685000,-25.4807,14.77,139.345,-23.8815,-0.690196,146.38,-33.9212,0.0356567,150.699,-13.8419,-1.41605,142.06099999999998,-33.9211,-20.261000000000003,150.699,-7.298109999999999,-24.2147,139.821,-33.9212,-40.5576,150.699,-11.8521,-29.313799999999997,119.572,-22.328,-14.918000000000001,152.38299999999998,-27.4207,-28.6652,161.244,-14.128200000000001,-29.6262,155.525,-23.2439,-18.4123,132.276,-14.128200000000001,-60.6682,155.525,-23.7893,-18.6464,102.468,-14.128200000000001,-90.5161,155.525
26746,1636576658718000,-25.5911,14.954400000000001,139.672,-23.9619,-0.632118,146.536,-33.9399,0.058108499999999993,150.999,-13.983799999999999,-1.32234,142.072,-33.9399,-20.2385,150.999,-7.3668700000000005,-24.4358,139.716,-33.9399,-40.535199999999996,150.999,-12.2238,-29.2018,119.46,-22.368299999999998,-14.9471,152.31199999999998,-27.455399999999997,-28.8,161.077,-14.094,-29.7243,155.1,-24.9975,-18.4755,131.973,-14.094,-60.766200000000005,155.1,-23.8444,-18.801099999999998,102.215,-14.094,-90.61420000000001,155.1
26747,1636576658752000,-25.5455,14.9642,139.536,-23.8313,-0.610806,146.44400000000002,-33.8493,-0.043186999999999996,150.834,-13.813300000000002,-1.17843,142.054,-33.8493,-20.3398,150.834,-7.48069,-24.4311,139.582,-33.8494,-40.6365,150.834,-12.5402,-29.060899999999997,119.34200000000001,-22.154,-14.9545,152.126,-27.3045,-28.911399999999997,160.801,-13.6488,-29.6851,154.816,-26.4077,-18.3014,131.719,-13.6488,-60.727,154.816,-23.4401,-18.7605,102.112,-13.6488,-90.575,154.816
26748,1636576658785000,-25.5761,14.9328,139.568,-23.736600000000003,-0.7168180000000001,146.349,-33.836,-0.378224,150.565,-13.6373,-1.05541,142.134,-33.836,-20.6749,150.565,-7.62332,-24.182,139.53,-33.8361,-40.9715,150.565,-12.7715,-28.8572,119.321,-21.9452,-15.135200000000001,151.799,-27.0995,-29.320800000000002,160.148,-13.208000000000002,-29.7865,154.349,-26.6064,-18.8139,130.98399999999998,-13.208000000000002,-60.8284,154.349,-22.747999999999998,-19.3012,101.449,-13.208000000000002,-90.6764,154.349
26749,1636576658818000,-25.579900000000002,14.891399999999999,139.428,-23.7165,-0.7305729999999999,146.224,-33.8459,-0.416113,150.375,-13.587200000000001,-1.0450300000000001,142.073,-33.8459,-20.7127,150.375,-7.722230000000001,-23.854,139.477,-33.8459,-41.0094,150.375,-12.815700000000001,-28.7486,119.306,-21.8948,-15.113999999999999,151.759,-26.8264,-29.2877,160.06199999999998,-13.3195,-29.707,154.527,-23.224700000000002,-18.6388,131.31900000000002,-13.3195,-60.749,154.527,-22.9584,-18.8882,101.721,-13.3195,-90.5969,154.527
26750,1636576658850000,-25.5439,14.8904,139.159,-23.7586,-0.6083510000000001,146.13299999999998,-33.8605,-0.114676,150.333,-13.6567,-1.10203,141.934,-33.8605,-20.4113,150.333,-7.48733,-23.7396,139.751,-33.8605,-40.7079,150.333,-12.3084,-28.884500000000003,119.577,-22.0489,-14.9018,151.926,-26.866899999999998,-28.8762,160.432,-13.8115,-29.5142,155.005,-21.3664,-18.3339,131.919,-13.8115,-60.5561,155.005,-23.7547,-18.3901,102.41099999999999,-13.8115,-90.4041,155.005
26751,1636576658884000,-25.5655,14.8918,139.028,-23.851,-0.601299,146.053,-33.9349,-0.0338226,150.29000000000002,-13.767,-1.1687699999999999,141.817,-33.9349,-20.3305,150.29000000000002,-7.342560000000001,-23.892599999999998,139.89000000000001,-33.935,-40.6271,150.29000000000002,-11.971,-29.1732,119.705,-22.2286,-14.912299999999998,151.832,-27.206599999999998,-28.851799999999997,160.384,-14.005799999999999,-29.5947,154.83800000000002,-21.0139,-18.7483,131.785,-14.005799999999999,-60.6366,154.83800000000002,-23.490299999999998,-18.824199999999998,102.162,-14.005799999999999,-90.4846,154.83800000000002
26752,1636576658920000,-25.5029,14.887799999999999,138.70999999999998,-23.8639,-0.493575,145.91,-33.933800000000005,0.15532200000000002,150.17000000000002,-13.794,-1.1424699999999999,141.651,-33.933800000000005,-20.1413,150.17000000000002,-7.2331199999999995,-23.953899999999997,139.986,-33.933800000000005,-40.4379,150.17000000000002,-11.7203,-29.3166,119.79,-22.3263,-14.800299999999998,151.725,-27.4067,-28.6806,160.339,-14.1707,-29.533499999999997,154.74,-20.0158,-18.3756,132.07999999999998,-14.1707,-60.5754,154.74,-23.5242,-18.6613,102.52000000000001,-14.1707,-90.4234,154.74
26753,1636576658953000,-25.4409,14.743500000000001,138.299,-23.8172,-0.540851,145.74,-33.9,0.214554,149.951,-13.734399999999999,-1.29626,141.529,-33.9,-20.0821,149.951,-7.18824,-24.136400000000002,139.927,-33.900099999999995,-40.378699999999995,149.951,-11.635299999999999,-29.4409,119.70599999999999,-22.3446,-14.7441,151.81400000000002,-27.469299999999997,-28.4531,160.643,-14.274799999999999,-29.441699999999997,155.132,-19.288,-18.0638,132.608,-14.274799999999999,-60.4836,155.132,-23.5003,-18.6252,103.114,-14.274799999999999,-90.33160000000001,155.132
26754,1636576658986000,-25.4496,14.8225,138.251,-23.9217,-0.499078,145.638,-33.9852,0.312711,149.885,-13.8582,-1.31087,141.39000000000001,-33.9852,-19.9839,149.885,-7.1023,-24.4285,139.976,-33.9852,-40.2806,149.885,-11.5922,-29.583999999999996,119.726,-22.5768,-14.781600000000001,151.554,-27.8348,-28.5314,160.257,-14.628800000000002,-29.5967,154.683,-19.156200000000002,-18.1759,132.34,-14.628800000000002,-60.6386,154.683,-23.8989,-18.9936,102.91300000000001,-14.628800000000002,-90.4866,154.683
26755,1636576659020000,-25.463,14.7587,138.12,-24.0002,-0.5868450000000001,145.581,-34.0323,0.327158,149.881,-13.968,-1.50085,141.281,-34.0323,-19.9695,149.881,-7.147709999999999,-24.9408,139.653,-34.0323,-40.2661,149.881,-11.637699999999999,-29.771800000000002,119.325,-22.7083,-14.8233,151.621,-27.9678,-28.463,160.469,-14.865199999999998,-29.6567,154.853,-18.7868,-18.0365,132.73,-14.865199999999998,-60.6986,154.853,-23.4185,-18.9555,103.274,-14.865199999999998,-90.5466,154.853
26756,1636576659054000,-25.5756,14.8038,138.60999999999999,-24.0274,-0.759309,145.64000000000001,-34.0567,-0.0696854,149.983,-13.998,-1.44893,141.296,-34.0567,-20.366300000000003,149.983,-7.170669999999999,-25.493199999999998,139.459,-34.056799999999996,-40.663,149.983,-11.7682,-29.947300000000002,119.071,-22.5886,-15.1511,151.247,-28.077999999999996,-29.0665,159.85399999999998,-14.221799999999998,-30.019299999999998,153.853,-18.4969,-18.6448,132.24200000000002,-14.221799999999998,-61.0612,153.853,-23.142599999999998,-19.6779,102.78399999999999,-14.221799999999998,-90.9092,153.853
26757,1636576659087000,-25.738400000000002,14.9299,139.254,-24.2014,-0.787059,145.757,-34.1961,-0.23440699999999998,150.199,-14.206800000000001,-1.33971,141.315,-34.196,-20.531,150.199,-7.1104,-25.445500000000003,139.56099999999998,-34.1961,-40.8277,150.199,-11.6601,-29.9343,119.167,-22.7415,-15.3595,150.855,-28.0374,-29.5584,158.95499999999998,-14.5258,-30.305500000000002,152.949,-19.1049,-18.5702,131.351,-14.5258,-61.34740000000001,152.949,-23.0689,-19.7035,101.80199999999999,-14.5258,-91.19539999999999,152.949
26758,1636576659120000,-25.8154,14.937299999999999,139.627,-24.2711,-0.91028,145.747,-34.299,-0.481128,150.129,-14.243199999999998,-1.33943,141.365,-34.299,-20.7778,150.129,-7.238429999999999,-24.9331,139.504,-34.299099999999996,-41.074400000000004,150.129,-11.5628,-29.877499999999998,119.171,-22.8187,-15.5993,150.51,-28.118299999999998,-29.9994,158.223,-14.6142,-30.5773,152.322,-19.3602,-18.7151,130.675,-14.6142,-61.6192,152.322,-22.8365,-19.7163,101.057,-14.6142,-91.4672,152.322
26759,1636576659153000,-25.8334,14.987200000000001,139.625,-24.3101,-0.8984249999999999,145.707,-34.3344,-0.487866,150.101,-14.2857,-1.30898,141.31199999999998,-34.3344,-20.7845,150.101,-7.144889999999999,-24.4114,139.842,-34.334500000000006,-41.0811,150.101,-11.472199999999999,-29.7189,119.601,-22.8555,-15.615199999999998,150.4,-28.074,-30.058600000000002,158.019,-14.7276,-30.605200000000004,152.168,-20.366,-18.9876,130.09,-14.7276,-61.6471,152.168,-22.8535,-19.211000000000002,100.37899999999999,-14.7276,-91.49510000000001,152.168
26760,1636576659186000,-25.814100000000003,14.9642,139.457,-24.2508,-0.857884,145.638,-34.239,-0.376402,150.108,-14.2626,-1.3393700000000002,141.169,-34.2389,-20.673,150.108,-7.12192,-24.0389,139.976,-34.239,-40.9697,150.108,-11.3849,-29.552100000000003,119.774,-22.7442,-15.4879,150.582,-27.870299999999997,-29.798099999999998,158.493,-14.604800000000001,-30.437599999999996,152.558,-20.1704,-18.5703,130.611,-14.604800000000001,-61.479499999999994,152.558,-22.8868,-18.7519,100.904,-14.604800000000001,-91.3275,152.558
26761,1636576659220000,-25.8778,15.0536,139.43599999999998,-24.218700000000002,-0.785767,145.56,-34.2055,-0.359454,150.03900000000002,-14.232,-1.2120799999999998,141.081,-34.2055,-20.656100000000002,150.03900000000002,-7.106879999999999,-23.8677,139.974,-34.2055,-40.9527,150.03900000000002,-11.3806,-29.4463,119.79,-22.660400000000003,-15.4375,150.429,-27.8305,-29.802100000000003,158.316,-14.373500000000002,-30.376600000000003,152.281,-20.5199,-18.7505,130.256,-14.373500000000002,-61.418499999999995,152.281,-22.9119,-18.9891,100.515,-14.373500000000002,-91.2665,152.281
26762,1636576659253000,-25.867399999999996,15.0123,139.35399999999998,-24.1727,-0.717732,145.502,-34.148700000000005,-0.279948,150.005,-14.196700000000002,-1.1555199999999999,141.0,-34.148700000000005,-20.5766,150.005,-7.26687,-23.6341,139.778,-34.1488,-40.873200000000004,150.005,-11.546800000000001,-29.3082,119.62100000000001,-22.5928,-15.3505,150.426,-27.669999999999998,-29.6911,158.35399999999998,-14.355799999999999,-30.2754,152.345,-20.0161,-18.5995,130.398,-14.355799999999999,-61.3173,152.345,-23.3772,-18.831200000000003,100.761,-14.355799999999999,-91.1653,152.345
26763,1636576659287000,-25.8753,14.917300000000001,139.43099999999998,-24.2377,-0.784781,145.466,-34.2016,-0.336694,149.994,-14.2738,-1.23287,140.93699999999998,-34.2016,-20.6333,149.994,-7.19271,-23.5124,139.951,-34.2017,-40.93,149.994,-11.5462,-29.1658,119.803,-22.7121,-15.461400000000001,150.275,-27.7819,-29.841500000000003,158.082,-14.5909,-30.4347,152.08599999999998,-20.088900000000002,-18.8898,130.077,-14.5909,-61.4766,152.08599999999998,-23.8471,-19.029,100.481,-14.5909,-91.3246,152.08599999999998
26764,1636576659320000,-25.986399999999996,14.8228,139.41500000000002,-24.356,-0.9653370000000001,145.466,-34.3568,-0.548396,149.91500000000002,-14.355099999999998,-1.3822800000000002,141.017,-34.3568,-20.845,149.91500000000002,-7.275530000000001,-23.4249,139.801,-34.3569,-41.1417,149.91500000000002,-11.5861,-29.189,119.675,-22.8427,-15.653899999999998,150.244,-27.923399999999997,-30.067500000000003,157.956,-14.7356,-30.6173,152.089,-20.0133,-18.9655,130.071,-14.7356,-61.6592,152.089,-23.9975,-19.1323,100.498,-14.7356,-91.5072,152.089
26765,1636576659353000,-25.980900000000002,14.7617,139.152,-24.3839,-0.913602,145.417,-34.3641,-0.38638300000000003,149.9,-14.4036,-1.44082,140.935,-34.3641,-20.683,149.9,-7.26018,-23.3756,139.89600000000002,-34.3642,-40.9797,149.9,-11.607899999999999,-29.1226,119.773,-22.8792,-15.503499999999999,150.48399999999998,-27.8945,-29.7489,158.478,-14.854499999999998,-30.4378,152.622,-20.165799999999997,-18.372300000000003,130.653,-14.854499999999998,-61.4797,152.622,-23.4119,-18.696,100.998,-14.854499999999998,-91.32759999999999,152.622
26766,1636576659386000,-25.9995,14.7541,138.969,-24.366,-0.877289,145.428,-34.3397,-0.327466,149.923,-14.3923,-1.42711,140.933,-34.3397,-20.624100000000002,149.923,-7.20499,-23.5412,139.978,-34.339800000000004,-40.9207,149.923,-11.6208,-29.1675,119.83599999999998,-22.8107,-15.4054,150.656,-27.869600000000002,-29.5688,158.865,-14.641200000000001,-30.298099999999998,152.903,-19.5597,-18.4506,131.10899999999998,-14.641200000000001,-61.339999999999996,152.903,-23.9936,-18.7372,101.625,-14.641200000000001,-91.188,152.903
26767,1636576659422000,-25.9121,14.668700000000001,138.377,-24.2438,-0.86805,145.154,-34.238099999999996,-0.288815,149.599,-14.249500000000001,-1.44728,140.708,-34.238099999999996,-20.5855,149.599,-7.12242,-23.657400000000003,139.953,-34.238099999999996,-40.8821,149.599,-11.5946,-29.1856,119.796,-22.6874,-15.339099999999998,150.538,-27.8106,-29.423099999999998,158.894,-14.4512,-30.1974,152.952,-19.1683,-18.284,131.245,-14.4512,-61.2393,152.952,-24.3381,-18.7163,101.877,-14.4512,-91.0872,152.952
26768,1636576659457000,-25.7806,14.5987,137.834,-24.1473,-0.8455920000000001,145.011,-34.1605,-0.119766,149.39000000000001,-14.134200000000002,-1.57142,140.63299999999998,-34.1605,-20.4164,149.39000000000001,-7.08275,-23.8094,139.987,-34.1605,-40.713,149.39000000000001,-11.580200000000001,-29.2065,119.8,-22.6442,-15.1512,150.82,-27.6663,-28.983800000000002,159.482,-14.6159,-29.929700000000004,153.776,-18.771,-17.8412,131.913,-14.6159,-60.9716,153.776,-24.596600000000002,-18.3961,102.665,-14.6159,-90.81960000000001,153.776
26769,1636576659489000,-25.811500000000002,14.6555,138.167,-24.172,-0.9485340000000001,145.004,-34.2235,-0.338304,149.31099999999998,-14.1204,-1.55876,140.696,-34.2235,-20.6349,149.31099999999998,-7.04539,-24.1495,139.958,-34.2235,-40.931599999999996,149.31099999999998,-11.6418,-29.3026,119.731,-22.7193,-15.4031,150.442,-27.8779,-29.4563,158.71300000000002,-14.655199999999999,-30.258999999999997,153.046,-21.8965,-21.0642,127.143,-14.655199999999999,-61.3009,153.046,-23.3345,-18.6292,95.4179,-14.655199999999999,-91.1489,153.046
26770,1636576659524000,-26.035700000000002,14.746500000000001,138.885,-24.1692,-1.1438700000000002,144.998,-34.272000000000006,-1.03618,149.197,-14.066399999999998,-1.25156,140.799,-34.272000000000006,-21.3328,149.197,-7.23421,-23.9681,139.809,-34.2721,-41.6294,149.197,-11.627500000000001,-29.1941,119.556,-22.4762,-15.8738,149.45,-27.988099999999996,-30.5269,156.89600000000002,-13.578100000000001,-30.680500000000002,150.90699999999998,-22.5255,-21.5001,126.57000000000001,-13.578100000000001,-61.72240000000001,150.90699999999998,-23.915,-19.4615,95.8207,-13.578100000000001,-91.57039999999999,150.90699999999998
26771,1636576659557000,-25.968799999999998,14.8128,139.137,-24.0156,-1.0267300000000001,145.151,-34.0501,-0.867989,149.52,-13.981100000000001,-1.1854799999999999,140.781,-34.0501,-21.1646,149.52,-7.18858,-23.5596,139.696,-34.050200000000004,-41.4613,149.52,-11.6927,-29.025599999999997,119.532,-22.1804,-15.6647,149.897,-27.061,-30.1964,157.567,-13.6293,-30.408800000000003,151.71800000000002,-21.3656,-19.2414,128.598,-13.6293,-61.4508,151.71800000000002,-23.0636,-18.3634,98.3337,-13.6293,-91.2987,151.71800000000002
26772,1636576659590000,-25.912200000000002,14.962,139.16,-23.968,-0.8552799999999999,145.279,-34.0038,-0.674107,149.655,-13.9322,-1.0364499999999999,140.903,-34.0038,-20.9707,149.655,-7.09454,-23.4488,139.816,-34.0038,-41.267399999999995,149.655,-11.6378,-29.035899999999998,119.69300000000001,-22.1022,-15.456100000000001,150.16199999999998,-26.864299999999997,-29.9373,157.935,-13.608600000000001,-30.1766,152.155,-21.8991,-19.155,129.019,-13.608600000000001,-61.2186,152.155,-23.3149,-18.534200000000002,98.9746,-13.608600000000001,-91.06649999999999,152.155
26773,1636576659624000,-25.830000000000002,14.9716,139.275,-24.006800000000002,-0.763115,145.424,-34.0015,-0.45444500000000004,149.889,-14.0121,-1.07178,140.95999999999998,-34.0015,-20.7511,149.889,-7.02578,-23.4067,139.852,-34.0015,-41.0477,149.889,-11.610800000000001,-29.0757,119.761,-22.184800000000003,-15.305699999999998,150.50799999999998,-26.8479,-29.6481,158.49,-13.877699999999999,-30.048700000000004,152.696,-20.6192,-18.6627,130.047,-13.877699999999999,-61.090599999999995,152.696,-23.8782,-18.5399,100.321,-13.877699999999999,-90.9385,152.696
26774,1636576659653000,-25.5155,14.8779,137.935,-23.8771,-0.499731,145.12,-33.8756,0.240172,149.507,-13.8786,-1.23963,140.732,-33.8756,-20.0565,149.507,-7.034730000000001,-23.5272,139.973,-33.8757,-40.3531,149.507,-11.5679,-29.1538,119.857,-22.2941,-14.6857,151.12,-26.970800000000004,-28.4084,159.866,-14.4515,-29.334899999999998,154.373,-19.9606,-17.5017,131.63,-14.4515,-60.3768,154.373,-24.1244,-17.6476,102.062,-14.4515,-90.2248,154.373
26775,1636576659686000,-25.4851,14.8036,137.762,-23.7759,-0.51459,145.192,-33.8015,0.211694,149.53199999999998,-13.750200000000001,-1.24088,140.852,-33.8015,-20.084899999999998,149.53199999999998,-7.0817,-24.1983,139.916,-33.8015,-40.3816,149.53199999999998,-11.6219,-29.4115,119.69500000000001,-22.1119,-14.621500000000001,151.39600000000002,-27.130599999999998,-28.2443,160.494,-13.7653,-29.2125,154.708,-19.424100000000003,-18.5416,132.051,-13.7653,-60.2544,154.708,-24.0031,-18.7495,102.554,-13.7653,-90.1024,154.708
26776,1636576659719000,-25.4163,14.827099999999998,137.425,-23.680500000000002,-0.403561,145.139,-33.731700000000004,0.34463499999999997,149.422,-13.6294,-1.15176,140.856,-33.731700000000004,-19.952,149.422,-7.121049999999999,-24.7304,139.785,-33.7318,-40.248599999999996,149.422,-11.6751,-29.5831,119.478,-22.0024,-14.4358,151.529,-27.009800000000002,-27.9704,160.767,-13.6387,-28.9657,155.06900000000002,-21.9429,-20.8754,128.024,-13.6387,-60.007600000000004,155.06900000000002,-23.0654,-18.822,95.4657,-13.6387,-89.85560000000001,155.06900000000002
26777,1636576659759000,-25.3154,14.7464,137.013,-23.5042,-0.44773399999999997,144.899,-33.572,0.170645,149.16500000000002,-13.4364,-1.06611,140.632,-33.572,-20.125999999999998,149.16500000000002,-7.29712,-24.8146,139.707,-33.5721,-40.4226,149.16500000000002,-11.658199999999999,-29.578899999999997,119.33599999999998,-21.6901,-14.501,151.216,-26.826100000000004,-28.1273,160.47899999999998,-12.925999999999998,-28.981099999999998,154.589,-22.7202,-20.7481,129.15,-12.925999999999998,-60.023,154.589,-22.8019,-19.155099999999997,97.96509999999999,-12.925999999999998,-89.87100000000001,154.589
26778,1636576659794000,-25.3351,14.694399999999998,137.051,-23.5032,-0.5538890000000001,145.019,-33.6042,0.048941,149.20999999999998,-13.4023,-1.15672,140.827,-33.6041,-20.247700000000002,149.20999999999998,-7.20552,-24.8317,139.757,-33.6042,-40.5443,149.20999999999998,-11.7454,-29.461000000000002,119.39200000000001,-21.6618,-14.546299999999999,151.46800000000002,-26.4937,-28.140499999999996,160.68699999999998,-13.147200000000002,-28.937,155.149,-21.1675,-19.5554,130.66199999999998,-13.147200000000002,-59.979,155.149,-22.7988,-19.0519,100.23400000000001,-13.147200000000002,-89.8269,155.149
26779,1636576659827000,-25.3487,14.6959,137.124,-23.5339,-0.5645290000000001,145.043,-33.679899999999996,0.0122314,149.129,-13.387899999999998,-1.1412900000000001,140.958,-33.679899999999996,-20.284399999999998,149.129,-7.13702,-25.1579,139.815,-33.679899999999996,-40.581,149.129,-11.684000000000001,-29.645,119.42,-21.756999999999998,-14.593,151.43699999999998,-26.665100000000002,-28.2414,160.522,-13.295300000000001,-29.0014,155.138,-20.7117,-19.308500000000002,131.068,-13.295300000000001,-60.0433,155.138,-22.8634,-19.2526,100.991,-13.295300000000001,-89.8913,155.138
26780,1636576659850000,-25.3365,14.6584,136.957,-23.5512,-0.522392,145.044,-33.6805,0.178023,149.151,-13.421899999999999,-1.22281,140.93599999999998,-33.6805,-20.1186,149.151,-7.144419999999999,-25.534399999999998,139.68,-33.6805,-40.4152,149.151,-11.626000000000001,-29.914299999999997,119.24600000000001,-21.8508,-14.4767,151.61700000000002,-26.744400000000002,-27.9752,160.863,-13.5565,-28.887099999999997,155.51600000000002,-19.6118,-18.3354,132.106,-13.5565,-59.928999999999995,155.51600000000002,-22.7578,-18.9707,102.303,-13.5565,-89.777,155.51600000000002
26781,1636576659881000,-25.569499999999998,14.7287,138.077,-23.6849,-0.651935,145.285,-33.7575,-0.17219800000000002,149.553,-13.6123,-1.1316700000000002,141.017,-33.7575,-20.468799999999998,149.553,-7.159139999999999,-25.800599999999996,139.51500000000001,-33.7575,-40.765499999999996,149.553,-11.643600000000001,-30.0259,119.049,-21.8594,-14.8687,151.192,-26.981099999999998,-28.7546,160.041,-13.0869,-29.4163,154.154,-19.0659,-19.0422,131.59,-13.0869,-60.458299999999994,154.154,-22.733600000000003,-20.0266,101.92699999999999,-13.0869,-90.3062,154.154
26782,1636576659915000,-25.4459,14.6864,137.584,-23.672900000000002,-0.587994,145.19,-33.763999999999996,0.016354399999999998,149.402,-13.5819,-1.1923400000000002,140.97899999999998,-33.763999999999996,-20.2803,149.402,-7.0784400000000005,-25.5441,139.596,-33.763999999999996,-40.5769,149.402,-11.607299999999999,-29.9574,119.17999999999999,-21.9237,-14.6881,151.406,-26.7288,-28.395699999999998,160.356,-13.6202,-29.180799999999998,154.886,-18.9653,-17.7966,132.222,-13.6202,-60.222699999999996,154.886,-22.7649,-18.9388,102.61099999999999,-13.6202,-90.0707,154.886
26783,1636576659949000,-25.3792,14.689599999999999,137.18699999999998,-23.669900000000002,-0.443706,145.051,-33.7613,0.28745699999999996,149.243,-13.578399999999998,-1.1748699999999999,140.85899999999998,-33.7613,-20.0092,149.243,-7.073390000000001,-25.5791,139.645,-33.761399999999995,-40.3058,149.243,-11.5704,-30.043200000000002,119.232,-22.0369,-14.489099999999999,151.432,-26.9709,-28.058600000000002,160.541,-13.8369,-29.010199999999998,155.08499999999998,-19.3091,-18.040399999999998,132.179,-13.8369,-60.052099999999996,155.08499999999998,-22.9235,-18.8844,102.551,-13.8369,-89.9001,155.08499999999998
26784,1636576659982000,-25.3766,14.675899999999999,137.08800000000002,-23.718899999999998,-0.449484,145.031,-33.8001,0.36374399999999996,149.23399999999998,-13.6377,-1.26271,140.827,-33.8001,-19.9329,149.23399999999998,-7.11511,-25.8131,139.575,-33.8001,-40.2295,149.23399999999998,-11.57,-30.129399999999997,119.12100000000001,-22.1726,-14.488900000000001,151.45499999999998,-27.248700000000003,-27.994099999999996,160.64100000000002,-14.0041,-29.0625,155.118,-22.0338,-20.6734,127.978,-14.0041,-60.1044,155.118,-22.5102,-18.8728,95.3928,-14.0041,-89.9524,155.118
26785,1636576660017000,-25.3143,14.6722,136.943,-23.669999999999998,-0.642548,144.679,-33.8215,-0.0829727,148.744,-13.5185,-1.20212,140.613,-33.8215,-20.3796,148.744,-7.29265,-25.928199999999997,139.347,-33.8215,-40.6762,148.744,-11.6247,-30.053500000000003,118.828,-22.1548,-14.9571,150.433,-27.72,-28.881400000000003,159.022,-13.5594,-29.662,153.351,-22.069399999999998,-21.1328,128.03,-13.5594,-60.7039,153.351,-23.5792,-19.7392,96.8762,-13.5594,-90.5519,153.351
26786,1636576660050000,-25.3315,14.6518,137.018,-23.7064,-0.642361,144.74200000000002,-33.788,0.0855225,148.952,-13.6247,-1.37025,140.533,-33.788,-20.2111,148.952,-7.12529,-25.558,139.514,-33.7881,-40.5077,148.952,-11.7718,-29.7286,119.075,-22.1705,-14.8035,150.87,-27.212,-28.4897,159.743,-14.0571,-29.4395,154.251,-20.2213,-18.811600000000002,130.46800000000002,-14.0571,-60.481399999999994,154.251,-23.6282,-18.491,100.21000000000001,-14.0571,-90.32939999999999,154.251
